id       ,user_id,opponent_race_result_id,result,type    ,drift_points,settings,created_at                ,updated_at,coins_reward,elo_delta,opponent_elo_delta
129321841,631051 ,128485761              ,us    ,battle  ,5607        ,        ,2017-02-01 01:33:24.261686,          ,11000       ,10       ,-5
129321842,1777600,128949854              ,us    ,battle  ,4291        ,        ,2017-02-01 01:33:24.339311,          ,9000        ,10       ,-5
129321843,2594686,129320283              ,us    ,battle  ,551         ,        ,2017-02-01 01:33:24.790123,          ,1000        ,14       ,-5
129321844,1762744,128972331              ,them  ,battle  ,1205        ,        ,2017-02-01 01:33:26.4158  ,          ,1700        ,-5       ,10
129321845,1517327,128568886              ,us    ,battle  ,4102        ,        ,2017-02-01 01:33:26.935868,          ,9000        ,15       ,-5
129321846,2901909,129300027              ,us    ,battle  ,1672        ,        ,2017-02-01 01:33:27.76517 ,          ,7000        ,15       ,-5
129321847,2689779,128618872              ,them  ,battle  ,2446        ,        ,2017-02-01 01:33:27.910089,          ,7000        ,-5       ,12
129321848,1434535,129159341              ,them  ,battle  ,1726        ,        ,2017-02-01 01:33:28.326412,          ,3000        ,-5       ,12
129321849,2878256,129214812              ,them  ,battle  ,2994        ,        ,2017-02-01 01:33:28.502947,          ,5000        ,-5       ,15
129321850,2526446,128683817              ,them  ,battle  ,1514        ,        ,2017-02-01 01:33:28.533186,          ,3000        ,-5       ,12
129321851,494205 ,128865250              ,them  ,battle  ,5971        ,        ,2017-02-01 01:33:28.567786,          ,7000        ,-5       ,10
129321852,290657 ,129271277              ,us    ,battle  ,2216        ,        ,2017-02-01 01:33:28.697545,          ,9000        ,12       ,-5
129321853,525822 ,129315513              ,them  ,battle  ,            ,        ,2017-02-01 01:33:28.703871,          ,5000        ,-5       ,10
129321854,257568 ,129122950              ,them  ,battle  ,2330        ,        ,2017-02-01 01:33:29.82375 ,          ,3000        ,-5       ,10
129321855,2652221,128945800              ,them  ,battle  ,3198        ,        ,2017-02-01 01:33:30.300454,          ,5000        ,-5       ,10
129321856,85019  ,129185653              ,them  ,battle  ,4068        ,        ,2017-02-01 01:33:30.860502,          ,5000        ,-5       ,12
129321857,2930516,128978362              ,them  ,battle  ,1217        ,        ,2017-02-01 01:33:31.058855,          ,700         ,-5       ,10
129321858,303568 ,128961029              ,them  ,battle  ,5347        ,        ,2017-02-01 01:33:31.682812,          ,7000        ,-5       ,12
129321859,2817583,129148507              ,them  ,battle  ,1324        ,        ,2017-02-01 01:33:31.835124,          ,7000        ,-5       ,10
129321860,512040 ,128896851              ,us    ,battle  ,3537        ,        ,2017-02-01 01:33:32.140804,          ,9000        ,13       ,-5
129321861,689164 ,128748179              ,them  ,battle  ,883         ,        ,2017-02-01 01:33:32.735283,          ,7000        ,-5       ,12
129321862,2598706,129151603              ,them  ,battle  ,1642        ,        ,2017-02-01 01:33:32.835897,          ,3000        ,-5       ,10
129321863,2741319,129319131              ,them  ,training,6559        ,        ,2017-02-01 01:33:33.327389,          ,1500        ,0        ,0
129321864,220852 ,128555809              ,them  ,quali   ,4467        ,        ,2017-02-01 01:33:33.466089,          ,1500        ,0        ,0
129321865,2805026,129221594              ,us    ,battle  ,5642        ,        ,2017-02-01 01:33:33.470061,          ,11000       ,12       ,-5
129321866,2762034,128977465              ,us    ,battle  ,3534        ,        ,2017-02-01 01:33:33.739411,          ,1000        ,10       ,-5
129321867,2844125,128660679              ,them  ,battle  ,883         ,        ,2017-02-01 01:33:34.601431,          ,3000        ,-5       ,10
129321868,2395139,129313087              ,us    ,battle  ,2362        ,        ,2017-02-01 01:33:34.741561,          ,9000        ,13       ,-5
129321869,2946067,                       ,them  ,quali   ,214         ,        ,2017-02-01 01:33:34.863178,          ,1500        ,0        ,0
129321870,2911818,128579193              ,them  ,battle  ,176         ,        ,2017-02-01 01:33:35.008852,          ,3000        ,-5       ,10
129321871,215587 ,128967275              ,us    ,battle  ,1457        ,        ,2017-02-01 01:33:35.220462,          ,3800        ,14       ,-5
129321872,849910 ,128750173              ,us    ,battle  ,2352        ,        ,2017-02-01 01:33:35.462289,          ,11000       ,19       ,-5
129321873,936138 ,128587863              ,them  ,battle  ,77          ,        ,2017-02-01 01:33:35.810165,          ,1700        ,-5       ,10
129321874,1865819,128852596              ,them  ,battle  ,1991        ,        ,2017-02-01 01:33:36.385399,          ,3000        ,-5       ,10
129321875,2677905,129321722              ,them  ,quali   ,1457        ,        ,2017-02-01 01:33:37.13676 ,          ,1500        ,0        ,0
129321876,2527112,128603650              ,us    ,battle  ,5635        ,        ,2017-02-01 01:33:37.501501,          ,11000       ,10       ,-5
129321877,2854955,128491787              ,us    ,battle  ,5400        ,        ,2017-02-01 01:33:37.927174,          ,11000       ,12       ,-5
129321878,2603103,129176666              ,them  ,battle  ,1912        ,        ,2017-02-01 01:33:38.009184,          ,7000        ,-5       ,10
129321879,420663 ,128940401              ,us    ,battle  ,3338        ,        ,2017-02-01 01:33:38.720299,          ,3800        ,15       ,-5
129321880,2869986,129059561              ,them  ,battle  ,1393        ,        ,2017-02-01 01:33:38.825683,          ,7000        ,-5       ,10
129321881,308187 ,129321625              ,them  ,quali   ,816         ,        ,2017-02-01 01:33:39.092122,          ,1500        ,0        ,0
129321882,255590 ,128517991              ,us    ,battle  ,2886        ,        ,2017-02-01 01:33:39.369216,          ,3800        ,15       ,-5
129321883,2941767,128934776              ,them  ,battle  ,517         ,        ,2017-02-01 01:33:40.986268,          ,700         ,-5       ,10
129321884,220320 ,128639229              ,us    ,battle  ,6123        ,        ,2017-02-01 01:33:41.804404,          ,11000       ,14       ,-5
129321885,525282 ,128550532              ,them  ,battle  ,5459        ,        ,2017-02-01 01:33:42.605982,          ,7000        ,-5       ,12
129321886,1686750,129244828              ,us    ,battle  ,4100        ,        ,2017-02-01 01:33:43.002556,          ,9000        ,12       ,-5
129321887,244128 ,128615163              ,them  ,battle  ,5043        ,        ,2017-02-01 01:33:43.162528,          ,7000        ,-5       ,10
129321888,2436479,128843242              ,them  ,battle  ,1930        ,        ,2017-02-01 01:33:43.293655,          ,700         ,-5       ,15
129321889,2816418,129320283              ,us    ,battle  ,1158        ,        ,2017-02-01 01:33:43.366652,          ,1000        ,14       ,-5
129321890,2945617,129280592              ,us    ,battle  ,694         ,        ,2017-02-01 01:33:43.960013,          ,1000        ,14       ,-5
129321891,2908417,129321705              ,them  ,quali   ,998         ,        ,2017-02-01 01:33:44.901278,          ,1500        ,0        ,0
129321892,1482853,128942246              ,us    ,battle  ,5366        ,        ,2017-02-01 01:33:44.978286,          ,11000       ,10       ,-5
129321893,2779116,128488110              ,us    ,battle  ,3464        ,        ,2017-02-01 01:33:45.34333 ,          ,9000        ,15       ,-5
129321894,2945433,129259658              ,us    ,battle  ,1692        ,        ,2017-02-01 01:33:45.69687 ,          ,1000        ,15       ,-5
129321895,2808692,129303887              ,them  ,battle  ,1070        ,        ,2017-02-01 01:33:45.768627,          ,3000        ,-5       ,10
129321896,2937605,128523244              ,them  ,battle  ,726         ,        ,2017-02-01 01:33:45.791969,          ,700         ,-5       ,10
129321897,2910615,129315169              ,them  ,battle  ,1572        ,        ,2017-02-01 01:33:45.860927,          ,1700        ,-5       ,10
129321898,2946068,                       ,them  ,quali   ,263         ,        ,2017-02-01 01:33:46.565708,          ,1500        ,0        ,0
129321899,2000291,128483064              ,us    ,battle  ,2875        ,        ,2017-02-01 01:33:46.932098,          ,7000        ,15       ,-5
129321900,2741319,129319243              ,them  ,battle  ,2317        ,        ,2017-02-01 01:33:48.361722,          ,7000        ,-5       ,10
129321901,2924029,129290207              ,them  ,battle  ,1035        ,        ,2017-02-01 01:33:48.64069 ,          ,1700        ,-5       ,15
129321902,171129 ,                       ,them  ,quali   ,2345        ,        ,2017-02-01 01:33:48.815052,          ,1500        ,0        ,0
129321903,2818131,128603300              ,them  ,battle  ,2334        ,        ,2017-02-01 01:33:48.907877,          ,7000        ,-5       ,12
129321904,2645548,129321684              ,them  ,quali   ,2477        ,        ,2017-02-01 01:33:49.787968,          ,1500        ,0        ,0
129321905,2784594,128801973              ,them  ,battle  ,1053        ,        ,2017-02-01 01:33:49.807454,          ,3000        ,-5       ,10
129321906,2885296,129261982              ,them  ,battle  ,1305        ,        ,2017-02-01 01:33:49.956975,          ,1700        ,-5       ,10
129321907,421314 ,128968036              ,us    ,battle  ,3990        ,        ,2017-02-01 01:33:50.238104,          ,9000        ,14       ,-5
129321908,2871301,128918647              ,us    ,battle  ,699         ,        ,2017-02-01 01:33:50.325157,          ,3800        ,14       ,-5
129321909,419521 ,129319638              ,us    ,battle  ,3618        ,        ,2017-02-01 01:33:50.459408,          ,7000        ,15       ,-5
129321910,2946055,129319983              ,us    ,battle  ,1935        ,        ,2017-02-01 01:33:51.026669,          ,1000        ,19       ,-5
129321911,2095577,129317753              ,us    ,battle  ,2366        ,        ,2017-02-01 01:33:51.082236,          ,9000        ,14       ,-5
129321912,1394738,129311377              ,them  ,battle  ,2175        ,        ,2017-02-01 01:33:51.368042,          ,3000        ,-5       ,10
129321913,2745743,128644545              ,them  ,battle  ,541         ,        ,2017-02-01 01:33:52.290848,          ,700         ,-5       ,10
129321914,2347321,128593467              ,them  ,battle  ,2838        ,        ,2017-02-01 01:33:52.442703,          ,7000        ,-5       ,15
129321915,2945587,129287440              ,us    ,battle  ,931         ,        ,2017-02-01 01:33:52.507364,          ,1000        ,14       ,-5
129321916,2925561,129213380              ,us    ,battle  ,1431        ,        ,2017-02-01 01:33:53.27003 ,          ,3800        ,14       ,-5
129321917,164518 ,129310372              ,them  ,battle  ,59          ,        ,2017-02-01 01:33:54.406356,          ,7000        ,-5       ,10
129321918,2946058,129319983              ,them  ,battle  ,1413        ,        ,2017-02-01 01:33:54.635227,          ,700         ,-5       ,10
129321919,2785689,128735900              ,them  ,battle  ,1518        ,        ,2017-02-01 01:33:54.819063,          ,7000        ,-5       ,12
129321920,2914708,129321743              ,them  ,quali   ,789         ,        ,2017-02-01 01:33:54.832194,          ,1500        ,0        ,0
129321921,2187503,128573776              ,them  ,battle  ,2160        ,        ,2017-02-01 01:33:55.006798,          ,5000        ,-5       ,12
129321922,559602 ,129276079              ,us    ,battle  ,5649        ,        ,2017-02-01 01:33:55.045702,          ,11000       ,10       ,-5
129321923,1376622,128612552              ,us    ,battle  ,6342        ,        ,2017-02-01 01:33:55.438312,          ,11000       ,14       ,-5
129321924,2128307,128620174              ,us    ,battle  ,2432        ,        ,2017-02-01 01:33:55.820763,          ,7000        ,15       ,-5
129321925,2928807,129319983              ,them  ,battle  ,1251        ,        ,2017-02-01 01:33:55.921861,          ,700         ,-5       ,10
129321926,2925412,128583435              ,us    ,battle  ,821         ,        ,2017-02-01 01:33:56.414493,          ,3800        ,14       ,-5
129321927,1359839,129179217              ,them  ,battle  ,            ,        ,2017-02-01 01:33:57.587041,          ,5000        ,-5       ,10
129321928,2804475,128572778              ,us    ,battle  ,4312        ,        ,2017-02-01 01:33:57.67962 ,          ,9000        ,17       ,-5
129321929,2942437,128994924              ,us    ,battle  ,2261        ,        ,2017-02-01 01:33:58.127105,          ,1000        ,10       ,-5
